UPPER_BUS_PHASE_C,OUTGOING_PHASE_B,UPPER_BUS_PD,LOWER_BUS_PD,SPOUT_PD,OUTGOING_PD,Status
27.61497311,28.76019699,0,138.4362793,0,0,0
27.49830277,28.71666777,0,140,0,0,0
27.78902504,28.70500027,0,129.9902344,0,0,0
27.96605557,28.69997088,0,131.2463074,0,0,0
27.9581124,28.68420259,0,139.3719482,0,0,0
27.94522153,28.66772654,0,160,0,0,0
27.94891031,28.63914239,0,140.0792847,0,0,0
27.96002857,28.61166743,0,119.9999695,0,0,0
27.95164526,28.61000057,0,129.94133,0,0,0
27.92209125,28.63335736,0,130.0003052,0,0,0
27.91833333,28.68394389,0,146.875,0,0,0
27.92542604,28.70086354,0,129.9938965,0,0,0
27.92775051,28.71807924,0,139.9609528,0,0,0
27.94750557,28.75753036,0,131.2475586,0,0,0
27.93913699,28.80000114,0,130.3100586,0,0,0
27.94813704,28.80000114,0,140,0,0,0
27.95022525,28.81083398,0,128.1445313,0,0,0
27.96163758,28.81000106,17.5,130,0,0,0
27.97083332,28.80500123,0,129.9999847,0,0,0
27.98147171,28.80666739,0,129.9603271,0,0,0
27.97665007,28.80000114,0,129.9998474,0,0,0
27.99919558,28.80000114,0,129.9414063,0,0,0
27.99667367,28.78580454,0,140.6249695,0,0,0
27.98666496,28.75108982,0,136.2475586,0,0,0
27.99278824,28.71081117,0,140,0,0,0
28.01887351,28.70000076,0,140,0,0,0
27.97772506,28.68666761,0,129.9804688,0,0,0
27.9891378,28.64352692,0,130,0,0,0
27.999806,28.60333364,0,129.84375,0,0,0
27.97435085,28.60167375,0,129.53125,0,0,0
27.96333387,28.59833381,0,129.9963379,0,0,0
27.97397257,28.59916706,0,129.8425293,0,0,0
27.9574988,28.59916724,0,120,0,0,0
27.97772055,28.60083365,0,129.9995422,0,0,0
27.97227622,28.63730565,0,139.9938965,0,0,0
27.94666538,28.69500065,0,120.0195236,0,0,0
27.96333361,28.70669834,0,130,0,0,0
27.95269399,28.75580448,0,129.9707031,0,0,0
27.94750241,28.78147511,0,132.499939,0,0,0
27.97063891,28.80000114,0,120,0,0,0
27.98333344,28.80500305,0,129.9023438,0,0,0
27.97647286,28.80750052,0,130.1556396,0,0,0
28.00686044,28.83083554,0,129.9902344,0,0,0
28.01560579,28.81333386,0,139.9803925,0,0,0
28.04522209,28.80333419,0,130,0,0,0
28.03897059,28.80000114,0,130,0,0,0
28.05272582,28.80000114,0,130.3094482,0,0,0
28.06163805,28.78686289,0,129.9997711,0,0,0
28.06397001,28.72833565,0,128.125,0,0,0
28.06686246,28.70166737,0,129.9969482,0,0,0
28.06813952,28.69163767,0,129.765625,0,0,0
28.05094112,28.6527237,0,134.9999237,0,0,0
27.51240167,28.60833393,0,129.999939,0,0,0
28.06038993,28.60083393,0,120.311882,0,0,0
28.00624973,28.60000038,0,139.9609375,0,0,0
28.01522333,28.60000038,0,129.8828125,0,0,0
28.00727343,28.60250035,0,129.9996948,0,0,0
28.00939248,28.6623049,0,130,0,0,0
28.00416756,28.69416813,0,130,0,0,0
28.01063804,28.70083406,0,120,0,0,0
28.00519244,28.73563838,0,129.3725586,0,0,0
28.0033013,28.78166757,0,130,0,0,0
27.99419817,28.82647134,0,130.078125,0,0,0
28.0143916,28.89999962,0,129.8822021,0,0,0
28.03230329,28.91499925,0,129.9987793,0,0,0
28.04330307,28.90666655,0,119.9975586,0,0,0
28.05897016,28.90083296,0,149.7657013,0,0,0
28.06500133,28.89999962,0,129.9999695,0,0,0
28.06522642,28.89499897,0,129.9996185,0,0,0
28.0641424,28.87019557,0,127.4926682,0,0,0
28.07394347,28.826669,0.000609159,129.9987793,0,0,0
28.08170469,28.80000114,0,129.9703979,0,0,0
27.6845031,28.76436208,0,139.7680664,0,0,0
27.81569219,28.70667112,0,129.9975586,0,0,0
27.93436191,28.69750082,0,130,0,0,0
27.91916102,28.62268311,0,139.8046875,0,0,0
27.91166399,28.59605874,0,149.609375,0,0,0
27.89602989,28.54330433,0,137.4975281,0,0,0
27.87669401,28.50666662,0,129.9609375,0,0,0
27.87249685,28.5,0,129.9996948,0,0,0
27.86643592,28.5,0,129.9999695,0,0,0
27.83164406,28.5,0,129.9999237,0,0,0
27.81772588,28.5,0,130.0048828,0,0,0
27.84813513,28.50333244,0,130.3003235,0,0,0
27.88057784,28.55980605,0,129.9996948,0,0,0
27.87108691,28.59416729,0,149.7650146,0,0,0
27.87269554,28.60313996,0,130,0,0,0
27.86480789,28.60352721,0,129.9999695,0,0,0
27.86666164,28.60166697,0,130,0,0,0
27.66597257,28.60000038,0,129.9990845,0,0,0
27.40582787,28.60000038,0,133.7695007,0,0,0
27.39833333,28.60000038,0,129.9902344,0,0,0
27.4016684,28.59499986,0,137.5024414,0,0,0
27.73186861,28.54018681,0,139.9995422,0,0,0
27.28333547,28.50666653,0.002436638,140,0,0,0
27.28500114,28.50083338,0,139.9996948,0,0,0
27.27519615,28.50666654,0,149.84375,0,0,0
27.29230789,28.5,0,130.3125,0,0,0
27.38489463,28.47916703,0.002422333,139.9998474,0,0,0
27.84727625,28.40186238,0,130,0,0,0
27.84022634,28.36436214,0,139.8046875,0,0,0
27.82664123,28.30833367,0,140,0,0,0
27.8031077,28.3000012,0,149.6092224,0,0,0
27.78022791,28.28830369,0,138.75,0,0,0
27.7651958,28.25689762,0,132.4601746,0,0,0
27.74333435,28.29794639,0,139.987793,0,0,0
27.76169694,28.43813553,0,128.75,0,0,0
27.75397196,28.53897133,0,149.9995422,0,0,0
27.78766536,28.63397065,0,132.1875,0,0,0
27.8162837,28.76147362,0,138.125,0,0,0
27.86500121,28.87397224,0,139.53125,0,0,0
27.8716428,28.94480419,0,139.9707031,0,0,0
27.87919786,28.99833322,0,139.9414063,0,0,0
27.88416844,29.00897212,0,129.9804688,0,0,0
27.91272551,29.09750051,0,120,0,0,0
27.8956065,28.79166683,0,150.6212616,0,0,0
27.91603121,28.77352724,0,159.9853516,0,0,0
27.93894134,28.74333283,0,159.9609375,0,0,0
27.94939,28.70916753,0,149.9902344,0,0,0
27.95063861,28.70333332,0,150.0378418,0,0,0
27.96022324,28.70000076,0,160,0,0,0
27.98060884,28.67769591,0,149.9951172,0,0,0
27.98105557,28.62000032,0,158.7548828,0,0,0
27.98810974,28.60083375,0,159.9609375,0,0,0
27.99333452,28.59750027,0,169.6875,0,0,0
27.99166686,28.59416704,0,169.6868896,0,0,0
28.00272431,28.59416723,0,149.9997711,0,0,0
27.99724588,28.58999997,0,159.6874695,0,0,0
27.98752934,28.59500058,0,149.9995422,0,0,0
27.97916603,28.59750029,0,149.9902344,0,0,0
27.98666799,28.61500002,0,159.8831177,0,0,0
27.98249843,28.6756378,0,152.5,0,0,0
27.97750157,28.7000009,0,149.9999695,0,0,0
27.99166643,28.73313779,0,169.9023438,0,0,0
27.98336158,28.78833346,0,159.8046875,0,0,0
27.99497016,28.7983344,0,158.2031097,0,0,0
27.9916678,28.80166649,0,149.9609375,0,0,0
28.0047749,28.83980459,0,149.9609375,0,0,0
28.01105538,28.88519297,0,160,0,0,0
22.42163677,22.51669798,5.038146973,130.6237793,0,0,0
22.43083375,22.51080477,0,149.9969482,0,0,0
22.44333123,22.50666704,0,139.9975586,0,0,0
22.45727796,22.50083335,0,139.0625,0,0,0
22.44605626,22.50166641,0,147.8173828,0,0,0
22.41832967,22.49416646,0,140.0048828,0,0,0
22.4200281,22.48269503,0,130,0,0,0
22.41247164,22.462275,0,139.6096802,0,0,0
22.40916778,22.42919499,0,158.7481689,0,0,0
22.41500068,22.41436073,0,146.25,0,0,0
22.40916665,22.40916696,0,142.4926758,0,0,0
22.4158333,22.40583277,0,149.941391,0,0,0
22.4333325,22.41749842,0,149.9999847,0,0,0
22.45646975,22.43897034,0.019530952,149.9992371,0,0,0
22.47688797,22.47666627,0,150,0,0,0
22.47144302,22.5,0,139.9902344,0,0,0
22.47250021,22.5,0,139.9993896,0,0,0
22.47439161,22.50166678,0,140.0778961,0,0,0
22.4724713,22.50166667,0,136.2457275,0,0,0
22.47064086,22.5266662,0,146.8748779,0,0,0
22.47413085,22.55227197,0,140.1559448,0,0,0
22.48752949,22.55022412,0,140.009613,0,0,0
22.47580387,22.54227715,0,139.9996948,0,0,0
22.47858786,22.54025445,0,139.3713379,0,0,0
22.66647191,22.99416702,0,159.375,0,0,0
22.6766681,22.99166512,0,160,0,0,0
22.68083909,22.97413838,2.499694824,170,0,0,0
22.6866673,22.94272101,0,159.9604797,0,0,0
22.69163735,22.90916724,0,159.765625,0,0,0
22.67919655,22.90333302,0,159.9995422,0,0,0
22.67833317,22.90083287,0,170,0,0,0
22.68249953,22.89999962,0,156.2596436,0,0,0
22.62269654,22.89916619,0,169.921875,0,0,0
22.60416868,22.8974997,0,169.9938965,0,0,0
22.59999871,22.88832981,0,169.9998474,0,0,0
22.59916699,22.88416665,0,159.9997711,0,0,0
22.59916703,22.87666984,0,169.9902344,0,0,0
22.5949705,22.87747099,0,159.9987793,0,0,0
22.60920085,22.89336167,0,169.375,0,0,0
22.58500244,22.89999962,0,159.8461914,0,0,0
22.58833753,22.90333298,0,160,0,0,0
22.60166687,22.94897137,0,169.9997711,0,0,0
22.59916717,22.97499772,0,169.9926758,0,0,0
22.6008335,22.98999921,0,159.84375,0,0,0
22.59916698,22.99916665,0,159.9999237,0,0,0
22.60833534,23.00166746,0,162.4804077,0,0,0
22.61000007,22.99833317,0,159.9996948,0,0,0
22.62000071,22.99083506,0,169.9951172,0,0,0
22.40999981,22.50750013,0,187.4951172,0,0,0
22.43147149,22.50500087,0,189.9804688,0,0,0
22.47166556,22.50583406,0,198.7109375,0,0,0
22.48250075,22.50416695,0,180,0,0,0
22.49333322,22.50083349,0,189.9511719,0,0,0
22.4958326,22.5,0,189.84375,0,0,0
22.50249976,22.49583357,0,198.4423828,0,0,0
22.48666603,22.4733027,0,190.1391602,0,0,0
22.49333453,22.41855712,0,199.53125,0,0,0
22.50666714,22.40166625,0,186.8753052,0,0,0
22.50499998,22.39999962,0,179.9230957,0,0,0
22.52958824,22.39999962,0,189.53125,0,0,0
22.53518794,22.39999962,0,190,0,0,0
22.53939265,22.40583299,0,189.9217987,0,0,0
22.5389429,22.43980467,0,184.9998474,0,0,0
22.53439269,22.47602726,0,189.9926758,0,0,0
22.54147148,22.49813717,0,180,0,0,0
22.5691664,22.50083268,19.98535156,189.9801636,0,0,0
22.55996945,22.50083286,0,180.6105042,0,0,0
22.54086544,22.5156386,0,200,0,0,0
22.56249765,22.52269632,0,190.0094604,0,0,0
22.5747748,22.54644506,0,199.9995422,0,0,0
22.57939167,22.54438946,0,200,0,0,0
22.5833336,22.52833457,0,179.9950867,0,0,0
22.81330484,23.16333468,0,119.9987793,0,0,0
22.8297778,23.12186081,0,129.9316406,0,0,0
22.84003205,23.10583458,0,130.0024414,0,0,0
22.84747019,23.10166718,0,119.6095276,0,0,0
22.84086368,23.10250113,0,119.9230881,0,0,0
22.80580572,23.09916706,0,120,0,0,0
22.81333488,23.08999844,0,119.8443527,0,0,0
22.82022549,23.08666514,0,119.9997711,0,0,0
22.81897209,23.07330336,0,120.0780487,0,0,0
22.81519609,23.06083088,0,139.9603271,0,0,0
22.81500298,23.06002732,0,130,0,0,0
22.80833559,23.08022513,0,130,0,0,0
22.82333229,23.09144223,0,119.9999619,0,0,0
22.81250195,23.09916703,0,120,0,0,0
22.83227646,23.10394371,0,129.9998779,0,0,0
22.84250214,23.16085998,0,130,0,0,0
22.84419716,23.19666731,0,129.8461914,0,0,0
22.87166493,23.20166757,0,129.9963379,0,0,0
22.88500063,23.24144325,0,131.210968,0,0,0
22.87666653,23.2766975,0,129.9975586,0,0,0
22.86686042,23.29750094,0,119.9998856,0,0,0
22.8856402,23.29583424,0,150,0,0,0
22.88413978,23.29583431,0,120,0,0,0
22.87836498,23.28000079,0,139.9975586,0,0,0
22.79416656,23.20250041,9.999847412,162.460907,0,0,0
22.78605853,23.20083421,0,150,0,0,0
22.79227531,23.20000076,0,150.0683594,0,0,0
22.78750193,23.20000076,0,159.9951477,0,0,0
22.79500139,23.195834,4.995117188,150.3124847,0,0,0
22.78666782,23.16997173,0,150,0,0,0
22.78916687,23.11439226,0,169.9992371,0,0,0
22.77916856,23.10250007,0,169.8828125,0,0,0
22.79416783,23.10000038,0,159.9951172,0,0,0
22.78499998,23.09916704,0,199.9949646,0,0,0
22.82166925,23.09583357,0,190,0,0,0
22.82750154,23.09250044,0,149.9217987,0,0,0
22.83416832,23.099167,0,149.375,0,0,0
22.81836069,23.09916716,0,149.9853516,0,0,0
22.83561009,23.10333342,0,160,0,0,0
22.82102953,23.10916778,0,159.8425293,0,0,0
22.84586395,23.14897125,0,152.421875,0,0,0
22.84163842,23.19583322,0,162.4218903,0,0,0
22.82750027,23.20083417,0,150,0,0,0
22.80416896,23.20083411,0,152.4902344,0,0,0
22.79083536,23.20333408,0,140.0024414,0,0,0
22.79000111,23.20416689,0,157.4993896,0,0,0
22.80833526,23.20083409,0,149.6862793,0,0,0
22.79916793,23.20083411,0,149.6875,0,0,0
23.12503211,23.38833312,0,169.9853516,0,0,0
23.10686245,23.3693622,0,149.53125,0,0,0
23.11083308,23.33896926,0,162.5,0,0,0
23.10000046,23.32769483,0,149.9221802,0,0,0
23.1041662,23.32083319,0,159.9993896,0,0,0
23.10836241,23.30166779,0,149.9987793,0,0,0
23.11080348,23.302501,0,149.9414063,0,0,0
23.10750056,23.30000114,0,179.8046875,0,0,0
23.11753038,23.30000114,0,150.0086975,0,0,0
23.11330535,23.30000114,0,167.5,0,0,0
23.12811021,23.29833447,0,155,0,0,0
23.13272553,23.30000114,0,149.9951935,0,0,0
23.13333299,23.29916775,0,149.9999237,0,0,0
23.13395888,23.29916774,0,159.9414063,0,0,0
23.1249689,23.30083449,0,159.998764,0,0,0
23.10999973,23.30561615,0,158.125,0,0,0
23.10605713,23.33692183,0,159.9415588,0,0,0
23.0989705,23.37476975,0,155.0001526,0,0,0
23.10686251,23.39916616,0,151.2304382,0,0,0
23.10416612,23.39999962,0,169.0612793,0,0,0
23.12083389,23.40166625,0,149.9512939,0,0,0
23.13731034,23.40333263,0,160,0,0,0
23.1393673,23.40166649,0,160,0,0,0
23.13583591,23.40083293,0,162.5,0,0,0
22.60083377,22.80333432,0,149.0612793,0,0,0
22.59333349,22.80083584,0,146.25,0,0,0
22.59019525,22.80000114,0,129.9998474,0,0,0
22.59394248,22.79916774,0,139.9996643,0,0,0
22.58503054,22.78333466,0,129.9987793,0,0,0
22.58499907,22.72769734,0,139.9707031,0,0,0
22.58499992,22.70000076,0,148.75,0,0,0
22.5900015,22.68833222,0,150,0,0,0
22.56936375,22.64769484,0,139.9609375,0,0,0
22.54586678,22.60166698,0,139.921875,0,0,0
22.53641277,22.59666681,0,138.7499695,0,0,0
22.52272362,22.57686293,0,156.25,0,0,0
22.52583303,22.51416622,0,159.6875,0,0,0
22.51333266,22.51083422,0,149.21875,0,0,0
22.5033339,22.51333436,31.23779297,159.375,0,0,0
22.4991668,22.55147186,0,149.9975281,0,0,0
22.50083338,22.58333289,20.62965393,134.9951019,0,0,0
22.49163585,22.59500046,0,129.9609375,0,0,0
22.48336293,22.60166701,0,150,0,0,0
22.49083302,22.62252987,0,139.6875,0,0,0
22.49333446,22.66807936,0,129.9996948,0,0,0
22.49583389,22.68503121,0,129.9999542,0,0,0
22.48999935,22.69500095,0,131.25,0,0,0
22.4899997,22.69916741,0,149.765625,0,0,0
27.66397079,28.60083316,0,110.6225204,0,0,0
27.65019645,28.60000038,0,119.7659302,0,0,0
27.63669648,28.59416707,0,119.9215698,0,0,0
27.6331093,28.56333334,0,118.740242,0,0,0
27.62914053,28.54186102,0,120.0000153,0,0,0
27.61419624,28.5066669,0,120,0,0,0
27.62102852,28.50166659,0,129.8632813,0,0,0
27.61166768,28.5,0,119.9963379,0,0,0
27.61833378,28.49333404,0,110.038147,0,0,0
27.61977468,28.46522688,0,120,0,0,0
27.60836368,28.45997032,0,122.4218369,0,0,0
27.68333451,28.42519523,0,149.9804688,0,0,0
27.67750169,28.40083248,0,159.9853516,0,0,0
27.66583355,28.37083436,0,142.5196838,0,0,0
27.65749982,28.3110277,0,159.9804688,0,0,0
27.6525005,28.30000114,0,151.249939,0,0,0
27.64602947,28.25102717,0,149.7657776,0,0,0
27.63730387,28.20333407,0,147.4975586,0,0,0
27.62269344,28.17353023,0,149.9951172,0,0,0
27.61105416,28.11083453,0,144.9903107,0,0,0
27.59063927,28.10000038,0,139.9609375,0,0,0
27.53349779,28.09250067,0,149.9987793,0,0,0
27.49333456,28.05913793,0,147.4414825,0,0,0
27.45916997,28.0502514,0,158.125,0,0,0
27.44852633,28.09810991,0,155.0098419,0,0,0
27.43916738,28.1639724,0,140.0000305,0,0,0
27.45836074,28.31294553,0,159.9998474,0,0,0
27.45310929,28.49044194,0,140,0,0,0
27.51416623,28.67544521,0,140,0,0,0
27.56230485,28.84730531,0,150,0,0,0
27.57250028,28.94313764,0,149.9987793,0,0,0
27.67647223,28.96019353,0,139.9981689,0,0,0
27.66333521,28.89666618,0,139.9996948,0,0,0
27.64163642,28.79955764,0,149.9804688,0,0,0
27.60272632,28.70833621,0,154.9925995,0,0,0
27.58333525,28.65602687,0,159.9951172,0,0,0
27.56166518,28.60000038,0,150,0,0,0
27.55936046,28.5660287,0,162.4999695,0,0,0
27.54333297,28.49916682,0,160.0006104,0,0,0
27.54750044,28.42352782,0,160.6298523,0,0,0
27.51582878,28.39999962,0,150,0,0,0
27.41616751,28.38105845,0,148.7499695,0,0,0
27.02813901,28.31497141,0,149.9853516,0,0,0
27.25652392,28.30000114,0,150,0,0,0
27.44413673,28.30730687,0,149.9853516,0,0,0
27.53419514,28.4837783,0,169.609375,0,0,0
27.660443,28.72858541,0,159.9975586,0,0,0
27.80124704,28.96877725,0,150,0,0,0
27.90922437,29.15813908,0,149.9951172,0,0,0
28.02230575,29.33544335,0,159.9996948,0,0,0
28.09419572,29.44897057,0,150,0,0,0
28.152854,29.54647298,0,149.9975586,0,0,0
28.17859347,29.5833338,0,159.84375,0,0,0
28.16994275,29.45705545,0,149.921875,0,0,0
28.12354897,29.25955939,0,149.6881104,0,0,0
28.08060598,29.13102929,0,149.8431396,0,0,0
28.05191776,29.06519492,0,150,0,0,0
28.01580378,28.99663525,0,140,0,0,0
27.98166105,28.90772334,0,149.9999237,0,0,0
27.97333876,28.84186316,0,149.9990845,0,0,0
27.95416402,28.79500108,0,139.9998779,0,0,0
27.72553328,28.74269319,9.999923706,146.8750153,0,0,0
27.77133552,28.69750077,0,140.078125,0,0,0
27.89083274,28.64268768,0,149.9926758,0,0,0
27.87830521,28.59833378,0,159.9755859,0,0,0
27.86753025,28.54852959,0,149.6875,0,0,0
27.8524629,28.50083331,0,149.9987793,0,0,0
27.850029,28.47499718,0,154.9804993,0,0,0
27.85582986,28.45083322,0,169.90242,0,0,0
27.91147244,28.68858457,0,150.3099976,0,0,0
28.00480312,28.97108225,0,159.9963379,0,0,0
28.11480659,29.21211667,0,159.0615845,0,0,0
28.18394417,29.33647317,0,140.039032,0,0,0
28.2300235,29.45730534,0,150,0,0,0
28.27500109,29.58877632,0,149.9997711,0,0,0
28.31332822,29.68666863,0,149.9610901,0,0,0
28.28663979,29.75480743,0,139.9990845,0,0,0
28.31253702,29.80836483,0,140,0,0,0
28.29250219,29.87163819,0,149.987793,0,0,0
28.28163957,29.75686358,0,139.9999847,0,0,0
28.25083477,29.58372507,0,149.9609375,0,0,0
28.20439094,29.38038982,9.9609375,149.84375,0,0,0
28.17413544,29.22519668,0,150.5956726,0,0,0
28.15189557,29.10041939,0,159.9997711,0,0,0
28.12250676,29.00913726,0,156.6294403,0,0,0
28.07499816,28.93935984,0,159.9609375,0,0,0
28.03852984,28.89916576,0,159.7662354,0,0,0
28.03330948,28.85602093,0,159.9998474,0,0,0
28.00397369,28.80000114,0,159.375,0,0,0
28.00522554,28.78772176,0,169.9926758,0,0,0
27.9926951,28.7133046,0,159.9992371,0,0,0
27.97002919,28.69666776,0,169.84375,0,0,0
27.95830364,28.63855805,0,150.0386047,0,0,0
27.89352295,28.60080443,0,163.7523804,0,0,0
27.89643489,28.59000023,0,160,0,0,0
27.88166282,28.56247164,0,169.6868896,0,0,0
27.87419516,28.56419639,0,159.765625,0,0,0
27.86416483,28.58083517,0,159.9996948,0,0,0
27.85355734,28.60000038,0,169.6881104,0,0,0
27.86977383,28.60416691,0,160,0,0,0
27.87272702,28.63169511,0,169.9511719,0,0,0
27.86310965,28.68810984,0,169.9706879,0,0,0
27.8800038,28.69916738,0,159.9999695,0,0,0
27.86772288,28.72332762,0,159.9951172,0,0,0
27.87810734,28.75000287,0,169.9707031,0,0,0
27.88083456,28.75836482,0,159.9902344,0,0,0
27.88750027,28.77561063,0,159.9705505,0,0,0
27.89083166,28.77187287,0,150,0,0,0
27.89000123,28.72416686,0,168.4371948,0,0,0
27.85936034,28.71083521,0,160.0750732,0,0,0
27.87893867,28.70583441,0,159.9996948,0,0,0
27.8893872,28.70000076,0,159.9607086,0,0,0
27.88897215,28.67916788,0,149.9975586,0,0,0
27.90397058,28.61602889,0,154.9609375,0,0,0
27.88855779,28.60000038,0,169.9926758,0,0,0
27.90496973,28.58916703,0,159.9707031,0,0,0
27.88916909,28.5260282,0,149.9707031,0,0,0
27.89166632,28.50333342,0,160,0,0,0
27.87583248,28.49750013,0,146.6324005,0,0,0
27.8935297,28.49333472,29.53125,150,0,0,0
27.87730449,28.5,0,159.9987793,0,0,0
27.87022299,28.5,0,160,0,0,0
27.87413337,28.55064014,0,164.9902496,0,0,0
27.85666843,28.59750039,0,169.9609375,0,0,0
27.86396946,28.60583375,19.9987793,150,0,0,0
27.86936034,28.64230513,0,149.9926758,0,0,0
27.85666315,28.69833406,0,149.9963379,0,0,0
27.86480368,28.70000076,0,150.0762939,0,0,0
27.87000232,28.71169741,0,149.9987793,0,0,0
27.87936099,28.71330382,0,150,0,0,0
27.88147012,28.70833395,0,162.421875,0,0,0
27.88252742,28.70166748,0,149.9999695,0,0,0
27.8874716,28.70000076,0,150.0002899,0,0,0
27.89749672,28.69686297,0,152.4996948,0,0,0
27.8883345,28.67586317,0,160,0,0,0
27.90083016,28.63830389,0,160,0,0,0
27.90188863,28.60083379,0,156.2891388,0,0,0
27.89810713,28.5983335,0,156.2499847,0,0,0
27.90836076,28.56519378,0,159.9963379,0,0,0
27.90411057,28.50250005,0,159.9963379,0,0,0
27.8833617,28.47330347,0,169.8425293,0,0,0
27.87999903,28.40522441,0,159.9998474,0,0,0
27.87666936,28.39749945,0.002446063,169.6871948,0,0,0
27.86167205,28.3866615,0,159.921875,0,0,0
27.85936275,28.37352941,0,149.9999237,0,0,0
27.85749224,28.37647419,0.615234375,150,0,0,0
27.84416549,28.39999962,0,159.9998474,0,0,0
27.84417316,28.405035,0,149.9951172,0,0,0
27.84729871,28.45162958,0,156.2451324,0,0,0
27.84916717,28.4989723,0,150,0,0,0
27.83523239,28.5,0.039062202,149.9414063,0,0,0
27.82996952,28.5033328,0,159.921875,0,0,0
27.82334294,28.50499934,0,149.8828125,0,0,0
27.80333302,28.5,0,144.8437805,0,0,0
27.7958054,28.4966379,0,144.9975586,0,0,0
27.7800295,28.48438944,0,149.9902344,0,0,0
27.77997039,28.41749973,0,150,0,0,0
27.77336288,28.39999962,0,149.9999237,0,0,0
27.77750349,28.39436055,0,149.9987793,0,0,0
27.7593856,28.3375067,0,139.9993896,0,0,0
27.77416841,28.30083448,0,148.4381104,0,0,0
27.7649938,28.29163844,0,149.9998779,0,0,0
27.77580312,28.29336381,0,140.0048676,0,0,0
27.78146649,28.28247312,0,149.84375,0,0,0
27.79333392,28.27586523,0,150.0001526,0,0,0
27.79753335,28.2501962,0,140.6237793,0,0,0
27.79580027,28.23919252,0,141.2109375,0,0,0
27.79499831,28.27977488,0,140,0,0,0
27.7849961,28.2916667,0,139.9999847,0,0,0
27.78249995,28.34063854,0,150,0,0,0
27.79583405,28.47544224,0,132.4995422,0,0,0
27.84061244,28.64147408,0,149.9990845,0,0,0
27.84586355,28.77313976,0,149.9804688,0,0,0
27.86417188,28.8723068,0,139.9951172,0,0,0
27.87666755,28.87436262,0,159.9998779,0,0,0
27.85749857,28.79916602,0,139.9975586,0,0,0
27.82272596,28.70519674,0,140,0,0,0
27.79163505,28.61603242,0,149.5312347,0,0,0
27.76934858,28.58917262,0,149.9987793,0,0,0
27.74499927,28.52269709,0,129.9999847,0,0,0
27.72272488,28.49916671,0,159.9194336,0,0,0
27.71810808,28.4510282,0,139.9902344,0,0,0
27.70772459,28.40166636,0,140,0,0,0
27.69894603,28.38580454,0,139.921875,0,0,0
27.69916566,28.31355585,0,146.2475586,0,0,0
27.69416575,28.29750183,0,139.9951172,0,0,0
27.68333372,28.2966681,0,159.0606689,0,0,0
27.67330124,28.24522396,0,130.15625,0,0,0
27.67583584,28.20080451,0,139.9998474,0,0,0
27.66521921,28.20000076,0,140,0,0,0
27.6641702,28.20000076,0,139.9755859,0,0,0
27.66144093,28.25730851,0,149.765625,0,0,0
27.68252919,28.34502935,0,129.9993896,0,0,0
27.69644414,28.39977495,0,139.9999237,0,0,0
27.69939063,28.46897142,0,140,0,0,0
27.7033341,28.57313945,0,140.0387573,0,0,0
27.73395022,28.64980792,0,150,0,0,0
27.75022702,28.71500263,0,137.4804993,0,0,0
27.73503419,28.70333414,0,140.076889,0,0,0
27.73749514,28.67602802,0,139.9609375,0,0,0
27.72894164,28.60666606,0,150,0,0,0
27.7226955,28.59833374,0,154.9705505,0,0,0
27.70086241,28.54102949,0,139.9995422,0,0,0
27.69913704,28.50083327,0,156.8701019,0,0,0
27.70503222,28.47689174,0,139.9999695,0,0,0
27.69496344,28.41080353,0,149.9999237,0,0,0
27.65833193,28.39999962,0,139.9998474,0,0,0
27.69163831,28.36019455,0,148.75,0,0,0
27.69586998,28.30833107,0,149.9798584,0,0,0
27.68333492,28.2924997,0,139.6875,0,0,0
27.71166806,28.23270197,0,150.0195313,0,0,0
27.66750011,28.20083413,0,139.3749237,0,0,0
27.67666816,28.19250044,0,147.4804535,0,0,0
27.6608285,28.18997156,0,139.9975586,0,0,0
27.64833527,28.16689085,0,139.9902344,0,0,0
27.64163486,28.17397183,0.000300407,140,0,0,0
27.63608695,28.18083554,0,140,0,0,0
27.65166544,28.19750059,0,149.8828125,0,0,0
27.65144331,28.20166741,0,140,0,0,0
27.64833297,28.24086244,0,149.9993896,0,0,0
27.6635601,28.29644438,0,160,0,0,0
27.65833235,28.31083617,0,134.9218597,0,0,0
27.64474765,28.36063816,0,139.9606323,0,0,0
27.63942023,28.39833313,0,142.460907,0,0,0
27.64830343,28.40166615,0,149.3700867,0,0,0
27.12098047,28.40249977,0,139.9999237,0,0,0
27.53153339,28.4008331,2.499995232,169.9914551,0,0,0
27.62416852,28.39916638,0,149.9963379,0,0,0
27.61105817,28.38750085,0,146.25,0,0,0
27.62833425,28.36686217,0,139.9996948,0,0,0
27.59894251,28.32000026,0,149.9951172,0,0,0
27.59583494,28.29916779,0,149.9705505,0,0,0
27.60166525,28.26686334,0,140,0,0,0
27.59333434,28.20583519,0,149.9853516,0,0,0
27.5899969,28.19832665,0,140,0,0,0
27.59583384,28.16272487,0,147.4997711,0,0,0
27.5825004,28.11391326,0,149.9999695,0,0,0
27.58249698,28.10522668,0,139.9606323,0,0,0
27.58521853,28.10000038,0,140,0,0,0
27.56749771,28.10000038,0,139.9999695,0,0,0
27.55894403,28.10083373,22.5,139.6875,0,0,0
27.54686864,28.1350022,0,139.9900818,0,0,0
27.54336555,28.18814019,0,138.1298828,0,0,0
27.55830333,28.20250023,0,159.9993896,0,0,0
27.53330097,28.28313882,0,149.6886902,0,0,0
